station,dst_score,total_flow,Latitude,Longitude
715929,5.319107057632158,3270.8571428571427,33.971707,-118.123095
715930,5.451079276682272,3025.428571428572,33.971763,-118.12290500000002
715933,5.030718033607341,2740.678571428572,33.981839,-118.130679
715938,5.499867575966704,3114.0714285714284,34.002541,-118.150997
715944,5.141803707802771,3267.8928571428573,34.013676,-118.16609099999998
715947,3.810353069395544,2779.3571428571427,34.015325,-118.17127
715996,6.0811911463111334,2498.5,34.243318,-118.42108
716007,4.7912724222826455,3009.8571428571427,34.341625,-118.526002
716010,0.9735675183044853,428.8571428571428,34.368149,-118.55885
716016,0.9735675183044853,428.8571428571428,34.431273,-118.588555
716017,0.9735675183044853,428.8571428571428,34.43153,-118.588374
716023,1.8383131463925053,1301.321428571429,34.571045,-118.689102
716895,4.876791440911517,2907.6071428571427,33.963867,-118.11987
716896,4.853360115928965,2689.1428571428573,33.880305,-118.02169
716898,6.209217137904559,3897.714285714286,33.882892,-118.026822
716899,4.853525549382415,2689.0,33.8834,-118.027451
716900,4.853525549382415,2689.0,33.886992,-118.034125
716902,5.070409167082915,3339.285714285714,33.892489,-118.044573
716904,5.070409167082915,3339.285714285714,33.894587,-118.048098
716906,6.209217137904559,3897.714285714286,33.903961,-118.064046
716907,6.209217137904559,3897.714285714286,33.900669,-118.059422
716908,6.209217137904559,3897.714285714286,33.911074,-118.071686
716911,5.070409167082915,3339.285714285714,33.916643,-118.079557
716912,6.209217137904559,3897.714285714286,33.920763,-118.082501
716916,5.5314680186248095,3252.25,33.956897,-118.110532
716918,5.28360502065719,3110.0714285714284,33.958225,-118.11239
716920,5.04805336551784,2739.25,33.97646,-118.125953
716921,4.814123115107488,3093.1428571428573,33.976554,-118.125758
716922,5.003883116333973,3186.928571428572,33.986224,-118.136014
716923,4.741444800294829,2637.714285714286,33.985955,-118.135337
716924,4.46088415535207,2962.0,33.994935,-118.14469
716925,5.164244226597376,2887.8928571428573,33.995023,-118.144513
716928,4.477216209444908,3036.178571428572,34.007592,-118.157266
716929,5.149217195676898,2931.678571428572,34.007196,-118.156466
716930,5.00824336910826,3269.678571428572,34.013529,-118.166192
716933,6.282139640171863,3942.964285714286,34.020076,-118.181702
716934,6.209574186435024,4274.857142857143,34.019879,-118.181588
716936,6.512700073084552,4254.607142857143,34.020088,-118.189029
716937,5.58966486082219,3449.714285714286,34.025295,-118.205056
716938,5.589954642004797,3450.285714285714,34.029033,-118.217141
716939,5.58966486082219,3449.714285714286,34.041407,-118.218373
716940,5.58966486082219,3449.714285714286,34.047784,-118.214638
716941,3.412318821558187,1992.357142857143,34.057314,-118.214378
716942,5.288486317132197,2679.5,34.05905,-118.214488
716943,3.270608698518441,1731.4642857142858,34.059006,-118.214706
716944,3.730620914241046,2195.714285714286,34.069368,-118.217386
716946,2.982593372758164,1623.857142857143,34.080943,-118.22237
716949,5.061743192467823,2422.1428571428573,34.083198,-118.228213
716951,5.5903261261131405,3450.285714285714,34.086881,-118.233611
716953,6.485130875866929,3315.214285714286,34.094038,-118.242314
716955,5.857425687031685,3374.3214285714284,34.095413,-118.243957
716956,5.15031745949353,2191.0714285714284,34.108429,-118.258982
716958,4.906877398843138,2357.928571428572,34.111314,-118.264526
716960,4.015471597911957,1813.25,34.118291,-118.270166
716963,4.178383843293015,2283.0,34.164088,-118.295568
716965,4.324490670525691,2436.8214285714284,34.163197,-118.29497
716968,3.834753990230457,1769.928571428571,34.165484,-118.29752999999998
716971,4.325513110855296,2060.714285714286,34.17007,-118.303837
716973,4.247900401096143,2215.928571428572,34.170572,-118.30448
716974,4.29298729695074,2154.214285714286,34.179879,-118.312407
716975,0.9735675183044853,428.8571428571428,34.186308,-118.319601
716977,4.515866560914378,2411.5,34.184491,-118.316733
716978,4.897964762729127,2700.214285714286,34.187037,-118.320656
716979,0.9735675183044853,428.8571428571428,34.19381,-118.330292
716981,0.9735675183044853,428.8571428571428,34.193931,-118.330086
716983,0.9735675183044853,428.8571428571428,34.200916,-118.339473
716985,0.9735675183044853,428.8571428571428,34.200877,-118.339185
716986,0.9735675183044853,428.8571428571428,34.211259,-118.347597
716988,0.9735675183044853,428.8571428571428,34.212728,-118.349041
716989,0.9735675183044853,428.8571428571428,34.221104,-118.358957
716990,0.9735675183044853,428.8571428571428,34.222169,-118.3673
716991,0.9735675183044853,428.8571428571428,34.221822,-118.364915
716993,0.9735675183044853,428.8571428571428,34.225778,-118.375075
716994,0.9735675183044853,428.8571428571428,34.225945,-118.374982
716996,0.9735675183044853,428.8571428571428,34.226376,-118.385923
716997,0.9735675183044853,428.8571428571428,34.227093,-118.389006
716999,0.9735675183044853,428.8571428571428,34.226944,-118.389042
717000,3.665463820392459,2110.0,34.231273,-118.40134
717001,4.013025760957963,1852.357142857143,34.231047,-118.401401
717002,4.751223058974753,1794.392857142857,34.23742,-118.414827
717004,6.5022081144852715,2487.428571428572,34.245149,-118.422992
717006,6.874027250966738,2981.5714285714284,34.249183,-118.42725699999998
718081,2.8382634945459846,1934.821428571429,33.905186,-118.065055
718085,4.821910735712295,3254.6071428571427,34.011229,-118.161247
718086,4.4618610351448895,2921.6428571428573,34.015567,-118.171131
718089,4.293011432972171,2393.178571428572,34.123357,-118.272486
718090,5.683875083513243,2647.285714285714,34.148833,-118.27989
718092,6.116069749666335,3410.8928571428573,34.24614,-118.423735
718358,4.853525549382415,2689.0,33.896767,-118.052213
718364,4.870895102902335,3141.5714285714284,34.002455,-118.151164
718370,4.6057733264407466,2525.178571428572,34.09021,-118.238774
718371,6.396777818099474,3416.6071428571427,34.090311,-118.238626
718375,5.286512192360285,2507.0714285714284,34.100828,-118.248623
718376,4.278901714572577,2160.5714285714284,34.104544,-118.252924
718379,5.049806414516954,2432.928571428572,34.141806,-118.278086
718384,5.285040576195695,2966.8214285714284,34.156976,-118.290498
718389,5.305526277486475,3028.214285714286,34.244193,-118.42169
718392,3.4583217216725273,1382.0,34.263648,-118.4415
718393,3.3504457960362575,1329.642857142857,34.268223,-118.445171
718394,2.7567419183785575,1386.571428571429,34.26834,-118.444992
718404,4.3784866504033735,2319.964285714286,34.320108,-118.4945
718405,6.322472790201061,2895.928571428572,34.311743,-118.487332
759172,4.853177938303571,2689.714285714286,34.341011,-118.522527
759228,6.325684534822802,2204.8571428571427,34.254614,-118.433051
759250,6.368383366804192,2611.035714285714,34.256907,-118.435472
759513,5.070409167082915,3339.285714285714,33.917571,-118.080056
759518,2.7114562729180034,1935.2142857142856,33.913564,-118.075867
759531,5.035389631196159,2886.0,33.957583,-118.111199
759542,5.326582928362524,2998.75,33.95891,-118.113036
759552,5.231514981952254,2928.5,33.9632,-118.1189
759566,5.8709736852542065,3395.464285714286,34.020251,-118.189669
759576,5.634905614096855,3566.035714285714,34.021135,-118.195375
759591,5.246458041103513,2392.8571428571427,34.114313,-118.267737
759602,4.8886282024630905,2191.928571428572,34.123398,-118.272271
759617,2.8349577852005097,1475.2857142857142,34.266064,-118.442825
759626,2.751848302516912,1451.7142857142858,34.279114,-118.455041
759636,4.358370375407221,2754.428571428572,34.304527,-118.480635
759648,4.853360115928965,2689.1428571428573,34.364506,-118.555784
759654,0.9735675183044853,428.8571428571428,34.408287,-118.576071
759666,0.9735675183044853,428.8571428571428,34.424267,-118.58367
759672,0.9735675183044853,428.8571428571428,34.458426,-118.615547
759677,0.9735675183044853,428.8571428571428,34.497131,-118.624674
759685,1.7805670102553954,925.1785714285714,34.709779,-118.796647
759700,6.936921965244131,5170.428571428572,34.020961,-118.195456
759707,6.530985549699028,5301.928571428572,34.025109,-118.20517
759747,5.1619667563080265,3054.6428571428573,34.156871,-118.290763
759762,4.506728994459049,2061.3571428571427,34.167992,-118.301293
759772,4.546075211147846,2058.0714285714284,34.168963,-118.302648
759783,3.8891337061266555,1593.071428571429,34.176309,-118.30783
759822,4.548028663916082,2112.3928571428573,34.271236,-118.448172
759834,2.885934857928845,1608.0357142857142,34.275954,-118.451881
759835,3.7316560948273954,1843.642857142857,34.275868,-118.452003
759844,4.107493657518694,1578.142857142857,34.273972,-118.450111
759850,2.88778729881644,1262.428571428571,34.277432,-118.45372
759858,6.075666278391725,2254.535714285714,34.300684,-118.477275
759870,0.9735675183044853,428.8571428571428,34.358847,-118.554053
759888,4.853360115928965,2689.1428571428573,34.374508,-118.563047
759900,4.853360115928965,2689.1428571428573,34.378358,-118.56549400000002
759906,0.9735675183044853,428.8571428571428,34.408604,-118.57657299999998
759914,0.9735675183044853,428.8571428571428,34.420911,-118.582284
759927,0.9735675183044853,428.8571428571428,34.454192,-118.615941
759933,0.9735675183044853,428.8571428571428,34.495729,-118.623863
759942,0.9735675183044853,428.8571428571428,34.565923,-118.685975
761599,5.9213195986497,2994.25,34.142573,-118.277948
761604,4.793355744147594,2781.464285714286,34.153792,-118.286458
761644,0.9735675183044853,428.8571428571428,34.226627,-118.383614
762347,4.853360115928965,2689.1428571428573,33.876414,-118.014459
762353,4.853360115928965,2689.1428571428573,33.890697,-118.041009
762398,6.20919528180907,3897.857142857143,33.876316,-118.014605
763237,4.138238665356124,2405.428571428572,34.076978,-118.219273
763641,2.2807210843373356,1569.4642857142858,34.333878,-118.508285
763669,4.705379048260868,2143.8214285714284,34.104688,-118.252741
763674,4.501233623406654,2454.464285714286,34.100954,-118.248419
763700,2.190274232124111,1348.25,34.027763,-118.21071399999998
763706,6.209217137904559,3897.714285714286,33.896666,-118.052294
763748,6.209217137904559,3897.714285714286,33.89061,-118.04108800000002
763975,4.441351211176607,2550.8928571428573,33.992305,-118.141915
763980,4.162450892262367,3054.0,33.992211,-118.142079
763985,4.936010722304061,2848.785714285714,33.953085,-118.105015
763990,6.015997910266733,3408.5,33.952949,-118.10516300000002
764151,4.481490350225739,2224.3928571428573,34.239278,-118.4168
764156,3.6932867516814913,2196.964285714286,34.239405,-118.416632
764232,3.9366544545370448,2231.8571428571427,33.939747,-118.095531
764417,4.853360115928965,2689.1428571428573,34.162761,-118.294541
764435,5.631726002176783,3186.3214285714284,34.011295,-118.161135
768138,4.853360115928965,2689.1428571428573,34.368218,-118.558498
768523,5.088207723368867,3250.0,33.981723,-118.130845
768655,5.263045631919649,2083.25,34.25709,-118.435212
768664,4.360996352503134,2021.428571428572,34.254804,-118.432792
768682,7.005927018020425,3448.785714285714,34.249318,-118.427068
768701,1.8173484809564275,1000.7857142857144,34.33367,-118.50838
769029,0.9729823884994491,430.0,34.436709,-118.594465
769030,0.9729823884994491,430.0,34.436509,-118.594682
769042,0.9735675183044853,428.8571428571428,34.439618,-118.598334
769043,0.9735675183044853,428.8571428571428,34.439432,-118.598526
769054,0.9735675183044853,428.8571428571428,34.441909,-118.602777
769055,0.9735675183044853,428.8571428571428,34.441758,-118.602939
769090,0.9735675183044853,428.8571428571428,34.393517,-118.571234
769091,0.9735675183044853,428.8571428571428,34.393574,-118.570864
769625,2.719258231095536,1940.357142857143,33.900806,-118.059282
771135,0.9735866491038294,429.0,34.26834,-118.444992
771143,0.9735866491038294,429.0,34.275954,-118.451881
771147,0.4364340990935854,91.60714285714286,34.277432,-118.45372
771150,0.4432858311621121,189.6071428571429,34.279114,-118.455041
771153,0.488042049239165,101.60714285714286,34.300684,-118.477275
771155,0.9735866491038294,429.0,34.304527,-118.480635
771157,0.6740942118022663,288.0357142857143,34.320108,-118.4945
772055,0.9735675183044853,428.8571428571428,34.407375,-118.576054
773630,0.9735675183044853,428.8571428571428,34.457553,-118.61597399999998
774092,4.927756664848954,3087.0714285714284,34.311851,-118.487084
774093,2.055187371003774,1308.142857142857,34.311851,-118.487084
774344,4.784089124202405,2641.928571428572,34.318789,-118.493056
774345,0.9735866491038294,429.0,34.318789,-118.493056
774514,0.9735675183044853,428.8571428571428,34.392092,-118.570906
775012,5.070409167082915,3339.285714285714,33.892607,-118.04446799999998
775390,0.9735866491038294,429.0,34.249183,-118.42725699999998
775391,0.9735866491038294,429.0,34.249318,-118.427068
775397,0.9735866491038294,429.0,34.24614,-118.423735
775404,0.5837693201209492,95.82142857142856,34.245149,-118.422992
775407,0.9735866491038294,429.0,34.243318,-118.42108
775413,0.9735866491038294,429.0,34.244193,-118.42169
775419,0.5054635610827086,250.32142857142856,34.263648,-118.4415
775425,0.9735866491038294,429.0,34.256907,-118.435472
775426,0.9735866491038294,429.0,34.25709,-118.435212
775442,0.8012346553720794,479.32142857142856,34.239405,-118.416632
775443,1.403514095137578,801.4642857142857,34.239278,-118.4168
775461,0.6082861101630124,96.32142857142856,34.23742,-118.414827
775462,3.8973295948125712,1959.9642857142856,34.23758,-118.414654
775463,0.3102998024929671,141.07142857142858,34.23758,-118.414654
775476,0.9735866491038294,429.0,34.254614,-118.433051
775477,0.9735866491038294,429.0,34.254804,-118.432792
775520,3.784136292470228,2194.8214285714284,34.334956,-118.509451
775535,4.811023042875298,3076.5714285714284,34.326025,-118.503782
775536,4.592023239838917,2385.214285714286,34.325864,-118.50398400000002
775537,0.2779726464264902,160.85714285714286,34.326025,-118.503782
775538,0.9735866491038294,429.0,34.325864,-118.50398400000002
775734,5.068993967551842,2306.428571428572,34.120938,-118.271262
1000110,3.057014920948628,898.25,37.881396,-121.278917
1000210,2.971563916287892,845.0714285714286,37.87381799999999,-121.2779
1000310,2.912876141140503,839.8928571428571,37.867677,-121.278858
1000410,2.7567266838055526,957.8928571428572,37.862729,-121.280287
1000510,2.8436404088914764,769.6071428571429,37.856421,-121.28201
1000610,2.978680575798015,829.2142857142857,37.849282,-121.283757
1000710,3.0104293195221086,841.7142857142857,37.848654,-121.2839
1000810,2.9640176636205005,826.9642857142857,37.842193,-121.285444
1000910,2.2500280754185096,821.8571428571429,37.835254,-121.28705
1001010,2.8151232373684754,812.4642857142857,37.82295800000001,-121.291558
1001110,2.7046731306583194,768.0714285714286,37.817653,-121.293618
1001210,2.5947965444013374,863.8214285714286,37.819173,-121.293027
1001310,2.5799986310177117,715.3571428571429,37.811683,-121.295858
1001410,2.9824432762483024,814.1785714285714,37.803031,-121.298885
1001510,2.984837275299279,817.8928571428571,37.797086,-121.300774
1001610,2.987292686376915,815.5,37.801026,-121.299582
1001710,2.975253454416393,830.3214285714286,37.791042,-121.301166
1001810,2.310420006362368,617.6428571428571,37.78544800000001,-121.306333
1001910,4.608135802207217,1137.0357142857142,37.780898,-121.313206
1003410,4.906632741561468,1260.928571428571,37.777888,-121.317326
1003510,4.668757723178242,1195.642857142857,37.773041,-121.323965
1003610,4.652464291719734,1198.7142857142858,37.768233,-121.33057700000002
1007410,3.0131997672946365,1473.5357142857142,37.906671,-121.28707900000002
1007510,3.067665705906716,864.4285714285714,37.906616,-121.287406
1007810,1.005962656367238,547.7857142857143,37.467554,-121.183979
1007910,0.970822412259417,413.6785714285714,37.467399,-121.184334
1015810,1.0664057158456843,615.8928571428571,37.767234,-121.331393
1015910,1.101813726025297,387.7142857142857,37.769432,-121.328359
1016010,1.1616299198853524,481.0357142857143,37.77193,-121.324925
1016110,2.8569029891945275,1418.321428571429,37.773929,-121.322227
1016610,3.123076695124239,1339.0357142857142,37.934384,-121.296949
1017010,3.083185860487394,867.6785714285714,37.908148,-121.287966
1021310,2.0130518426925126,1104.0,37.91454600000001,-121.289927
1021410,2.296145963559311,227.42857142857144,37.919077,-121.29157
1021510,2.552764565652085,1225.4642857142858,37.928153,-121.294818
1022010,2.5442044295707187,1145.75,37.957353,-121.329364
1022210,1.6407454371901473,164.0,37.983166,-121.342651
1022410,2.1598904267575616,394.5357142857143,38.003363,-121.35067
1022610,2.1727760265667793,396.1071428571428,38.021664,-121.358812
1022910,1.6285211382597342,540.3214285714286,38.096414,-121.386265
1023710,2.1889540270337986,898.3571428571429,37.950905,-121.304716
1023910,1.8206870476559314,697.9285714285714,37.95719,-121.329529
1024110,2.2957778699731315,225.1428571428572,37.98433,-121.34350499999998
1024210,2.2349598589131037,390.82142857142856,37.99984,-121.349638
1024510,2.2160475061534504,390.8928571428572,38.021065,-121.358866
1024810,1.5528614493971171,594.6428571428571,38.096325,-121.386559
1027410,1.8918288852103367,892.3928571428571,37.945536,-121.299006
1031610,1.5729159700804205,56.42857142857143,36.917011,-120.82603000000002
1031710,1.5729159700804205,56.42857142857143,36.920456,-120.830074
1031810,1.5729159700804205,56.42857142857143,36.928059,-120.837904
1032010,1.5729159700804205,56.42857142857143,37.054464,-120.967416
1032410,1.5729159700804205,56.42857142857143,37.104978,-121.014532
1032510,1.5729159700804205,56.42857142857143,37.109967,-121.018645
1032610,1.5729159700804205,56.42857142857143,37.12627200000001,-121.02969500000002
1032710,0.7327169022434995,541.2857142857143,37.129771,-121.032016
1032810,0.7306352693688621,538.6428571428571,37.243521,-121.08811
1033110,2.2966309797025235,226.28571428571428,36.928717,-120.838989
1033310,2.2966309797025235,226.28571428571428,37.053245,-120.966733
1033710,2.2966309797025235,226.28571428571428,37.104679,-121.014657
1033810,2.2966309797025235,226.28571428571428,37.10856,-121.017892
1033910,2.2966309797025235,226.28571428571428,37.12492000000001,-121.029123
1034010,0.9137271510878352,335.25,37.125431,-121.029468
1034110,0.8314440798051376,389.32142857142856,37.243496,-121.088439
1048010,4.312069995691695,2272.75,37.78067500000001,-121.312939
1048210,2.292545593005103,1170.5357142857142,37.790869,-121.300887
1048310,2.991734714781441,1565.9642857142858,37.800904,-121.299275
1048610,2.874703534976255,1624.892857142857,37.78576,-121.305278
1073210,1.2595778494535497,483.7142857142857,38.14089,-121.399039
1073310,1.3306207868467064,479.6071428571428,38.14088,-121.399398
1073410,2.296145963559311,227.42857142857144,38.026124,-121.361009
1073510,2.296145963559311,227.42857142857144,38.026057,-121.361321
1077110,2.296145963559311,227.42857142857144,38.0398,-121.366855
1077210,2.296145963559311,227.42857142857144,38.046814,-121.36903
1077310,1.3885974704067616,616.5357142857143,38.053311,-121.37105
1077410,2.296145963559311,227.42857142857144,38.039131,-121.366967
1077910,1.026005315081419,469.6785714285714,38.13775,-121.399028
1078010,1.0468764806440458,554.8928571428571,38.146505,-121.39901
1078110,2.2966309797025235,226.28571428571428,38.154079,-121.39920100000002
1078210,0.953476652604374,519.5357142857143,38.160951,-121.399345
1078310,0.9358375111926535,514.7857142857143,38.160955,-121.399694
1078410,2.2966309797025235,226.28571428571428,38.153714,-121.399541
1078510,1.0264912933092958,512.3214285714286,38.146172,-121.399352
1078610,0.9967973474454461,504.5,38.137531,-121.39938100000002
1078710,1.3554455098491598,697.9642857142857,38.053068,-121.371312
1091610,0.41166356700916623,192.0,37.593511,-121.338611
1091810,0.4278386368233768,276.67857142857144,37.594022,-121.33737
1096010,2.680112567186186,746.8214285714286,37.897626,-121.284172
1096310,2.558339803703697,1293.107142857143,37.898833,-121.284265
1096510,2.891840366467509,827.1071428571429,37.895009,-121.283225
1096710,2.6296936025236723,1334.7857142857142,37.895914,-121.28320700000002
1108417,4.151840580347497,2193.285714285714,32.723898,-117.156068
1108434,3.6785640672958064,1447.5,32.930855,-117.241058
1108436,0.3568372845875807,87.25,32.932244,-117.241031
1108437,3.439181798492433,1241.357142857143,32.932244,-117.241031
1108452,2.648361168932453,834.5,32.86542,-117.229933
1108459,4.090834364163048,1661.928571428571,33.191265,-117.363271
1108461,4.8569072313736665,1896.642857142857,33.179734,-117.353651
1108463,5.472818623814258,1893.5,33.17092,-117.346811
1108468,3.805589659331139,1383.7857142857142,32.979922,-117.253241
1108471,3.7430440695692213,1425.392857142857,32.995955,-117.25672
1108473,4.376854713683284,1495.4642857142858,33.010643,-117.265228
1108475,3.3889745323799474,1216.107142857143,33.02625,-117.274915
1108477,4.323562569285826,1396.678571428571,33.036347,-117.281649
1108479,3.6750900501099486,1137.2142857142858,33.048438,-117.28735100000002
1108498,2.21232537658928,660.2857142857143,32.87259,-117.229295
1108507,3.7473715529976683,1609.857142857143,32.950106,-117.243571
1108509,3.887351423689665,1346.607142857143,32.979329,-117.252709
1108512,3.8928535266985467,1411.821428571429,32.995723,-117.256395
1108547,4.20412747547007,1402.7142857142858,32.79154,-117.20716
1108560,3.4993769586223737,1293.857142857143,33.151704,-117.336331
1108603,4.121028867352849,1107.5,32.727284,-117.167641
1108605,3.838617666644423,1639.7857142857142,32.731172,-117.17131299999998
1108609,2.628248253346118,1116.928571428571,32.741281,-117.18045399999998
1108611,2.980460307470398,929.25,32.741137,-117.179918
1108613,3.5808060836279285,1695.321428571429,32.743306,-117.184005
1108615,3.5953127587832374,1294.821428571429,32.746776,-117.19189
1108617,3.8074348335936445,1427.678571428571,32.749525,-117.19554
1108651,4.493907735130819,1950.75,33.064668,-117.291997
1108657,4.561047171047073,1488.0,33.162818,-117.342266
1108659,4.406299091897995,1599.178571428571,33.136145,-117.330076
1108661,3.345654297771437,1339.142857142857,33.134348,-117.329451
1108663,3.9549876570955877,1431.071428571429,33.086077,-117.299048
1108665,2.7768145072322987,918.4642857142856,32.813608,-117.221091
1108667,2.8412725568289527,1013.5,32.836472,-117.234271
1108669,2.777245094308936,1003.5357142857144,32.848811,-117.235604
1108672,3.5608825213871618,1494.0,33.200618,-117.373434
1108680,4.553126368061046,1584.821428571429,33.103493,-117.310641
1108682,3.351864694706995,1277.7142857142858,33.103602,-117.310425
1108685,2.522354255382274,1203.5,33.122973,-117.322702
1108687,3.6908867342907605,1648.607142857143,33.12394,-117.32296
1108693,3.0691857608095785,943.6071428571428,32.800576,-117.211766
1108711,4.428680376447482,1793.9642857142858,32.788012,-117.207155
1108719,2.7727717327947747,942.9285714285714,32.87153,-117.229139
1108723,3.8071658872863186,1152.928571428571,33.064772,-117.292309
1108725,6.861972677141007,2519.678571428572,33.081594,-117.297304
1113976,3.745102431488183,1232.392857142857,32.724117,-117.156091
1114035,2.3365240048026306,1126.607142857143,32.788076,-117.2069
1114050,3.7610623444446705,1398.107142857143,32.746531,-117.190868
1114091,2.0255556885116883,1198.428571428571,32.544463,-117.032486
1114190,3.3940752193614916,945.1428571428572,32.658963,-117.107386
1114205,4.262188420822349,1155.7857142857142,32.686187,-117.11275
1114211,3.5691147126665075,848.3571428571429,32.694337,-117.124759
1114219,3.8878798025957213,1009.2142857142856,32.695918,-117.134988
1114228,2.459056762319609,948.1071428571428,32.544287,-117.032725
1114240,3.3004808848200526,1615.9642857142858,32.65888,-117.10767
1114254,4.678333940846509,2772.1428571428573,32.685989,-117.113063
1114268,3.7523167856955353,2173.3928571428573,32.69574,-117.135196
1114296,3.0768454818909725,940.4642857142856,32.855148,-117.231251
1114720,1.5269504763551855,611.3571428571429,32.561334,-117.067081
1114721,1.40555878936447,687.1071428571429,32.561106,-117.067228
1114805,2.45272239296636,841.5714285714286,32.779349,-117.208332
1114806,4.470853588269292,1547.857142857143,32.779286,-117.2086
1115277,0.5706520924699551,238.6071428571429,32.932271,-117.241036
1115289,5.18239505347306,1896.4642857142856,33.179859,-117.353416
1115304,3.8867799921997537,1448.9642857142858,33.191415,-117.363042
1115306,3.4749234730030136,1194.7857142857142,33.200816,-117.373244
1115314,3.1846960703678135,1094.107142857143,33.203683,-117.38119199999998
1115323,2.775952069585585,965.4642857142856,33.211043,-117.38743
1117683,3.990824006711465,2123.6071428571427,32.723795,-117.151061
1117717,3.202578436842701,976.6071428571428,32.735429,-117.174785
1117734,3.2684299504584433,1512.857142857143,32.725605,-117.166389
1117741,3.4563891930036186,801.1428571428571,32.723913,-117.164378
1117748,5.687632139560159,1485.428571428571,32.723971,-117.150962
1117755,3.107674767675679,1616.107142857143,32.694358,-117.129467
1117762,3.2502760073357653,741.9642857142857,32.694578,-117.129462
1117774,2.854526832817523,1277.2857142857142,32.7062,-117.147722
1117782,3.4897375088372002,879.4285714285714,32.706202,-117.14744899999998
1117789,3.9158640155183426,1740.2142857142858,32.712581,-117.147751
1117796,3.1140479842404343,758.3571428571429,32.712585,-117.147532
1117809,4.131964751845046,1308.928571428571,32.717974,-117.147607
1117810,2.8889842153146343,1396.357142857143,32.717944,-117.147838
1117818,4.009979080657477,1466.428571428571,32.749347,-117.195726
1117835,3.2960207289889447,941.4642857142856,32.73198,-117.171704
1117871,3.603376870447948,1436.5,32.743125,-117.184141
1118076,2.6011542385654525,1434.178571428571,32.688779,-117.116159
1118078,3.3576684298594865,1016.7142857142856,32.735498,-117.174847
1118170,1.4042712457423703,395.2857142857143,32.918784,-117.235428
1118326,1.1276609929328612,639.8571428571429,32.551447,-117.045806
1118333,1.6274543187045936,1137.178571428571,32.55169,-117.04572500000002
1118341,1.0317013987318489,515.4285714285714,32.558188,-117.061806
1118348,0.9763326528220242,475.6428571428572,32.558459,-117.06184500000002
1118352,1.5316223667977098,650.25,32.569052,-117.076507
1118365,1.8747438653825965,899.0357142857143,32.568952,-117.076731
1118372,2.1505760685346265,949.8928571428572,32.576983,-117.083123
1118379,2.543367357832874,1488.5,32.584271,-117.087551
1118413,3.451958632852369,1801.821428571429,32.621946,-117.093171
1118428,3.2395951194092625,1437.142857142857,32.630458,-117.096492
1118450,3.8696654617169375,1126.5,32.640259,-117.100052
1118465,3.934844595447552,2047.821428571429,32.671747,-117.111237
1118472,3.984722703633146,2561.25,32.630471,-117.096498
1118479,3.1092073648103997,1241.2857142857142,32.676926,-117.109213
1118496,3.63132796199914,1297.571428571429,32.768302,-117.20607499999998
1118521,2.6697324532494604,878.1428571428571,32.807939,-117.216589
1118529,3.6116736072926723,1131.25,32.815542,-117.222956
1118537,2.7764418914086284,1016.6071428571428,32.848758,-117.235323
1118544,2.7649712258983783,836.2857142857143,32.86451,-117.229736
1118695,2.932877878862025,1197.75,32.59507,-117.088901
1118702,3.521163005616954,1818.857142857143,32.731858,-117.171925
1118707,2.939629006912936,1307.571428571429,32.797132,-117.20954100000002
1118735,3.768166015327027,1069.821428571429,32.630551,-117.096241
1118743,3.505677983370433,1308.25,32.577095,-117.082878
1118796,3.4605905529868153,1437.75,32.613851,-117.090918
