,OID_,Name,OriginID,DestinationID,DestinationRank,Total_Minutes,Total_TravelTime,Total_Miles,Total_Kilometers,Total_TimeAt1KPH,Total_WalkTime,Total_TruckMinutes,Total_TruckTravelTime,Shape_Length
1948,1949,MD/HD-600 - MD-150,6,20,324,,695.4481816986964,,1189.3618239171665,,,,832.153837399862,10.188178120174523
1950,1951,MD-750 - MD-750,7,7,1,,0.0,,0.0,,,,0.0,0.0
1957,1958,MD-750 - MD/HD-700,7,16,8,,58.34253277525493,,97.31639429718179,,,,67.17938027534376,0.545752064406491
1962,1963,MD-750 - MD-650,7,15,13,,118.9031346859076,,193.103634672081,,,,135.5416322695544,1.223874035656651
1978,1979,MD-750 - MD/HD-600,7,6,29,,163.83439399378247,,269.97557027483987,,,,189.78329088019527,1.910366395473731
1981,1982,MD-750 - MD/HD-400,7,40,32,,177.28701568936145,,291.09693291978266,,,,201.82218221168844,2.073599246703406
1993,1994,MD-750 - MD-350,7,39,44,,210.73523772447683,,345.65375217567737,,,,239.49980060605424,2.548836996767967
1994,1995,MD-750 - MD-550,7,14,45,,201.57061741541315,,350.20137072163374,,,,239.83185224434567,2.618526518078593
2006,2007,MD-750 - MD/HD-500,7,5,57,,248.17472887848405,,432.9209861846144,,,,296.73046607767145,3.243551522480736
2009,2010,MD-750 - MD/HD-200,7,36,60,,275.8317782994373,,434.290952755088,,,,308.82731576468666,3.278781046686662
2010,2011,MD-750 - MD/HD-100,7,43,61,,254.96297229911616,,437.05690439512887,,,,303.58757197603154,3.319278525292835
2019,2020,MD-750 - MD-50,7,42,70,,269.17256793947627,,470.5429577767536,,,,322.9499864674591,3.568231313276462
2021,2022,MD-750 - MD-250,7,37,72,,308.57753766364607,,484.84301955592827,,,,345.2244711012055,3.120042789292948
2027,2028,MD-750 - MD/HD-300,7,38,78,,310.0733459612697,,495.42164885241505,,,,345.93761892020814,3.438282781085956
2034,2035,MD-750 - MD/HD-00,7,41,85,,307.01283686437114,,521.4923884956751,,,,362.9644632527306,3.929471618948201
2039,2040,MD-750 - MD-450,7,13,90,,324.5010662431492,,526.3668573985688,,,,369.0961863439617,4.089747189393413
2044,2045,MD-750 - MD-250,7,35,95,,332.6027104577303,,534.198664432663,,,,375.7874943170744,4.159914659260893
2066,2067,MD-750 - MD/HD-400,7,4,117,,367.18893941354753,,604.9650154661166,,,,422.54291112844334,4.744262206401349
2069,2070,MD-750 - MD/HD-200,7,34,120,,394.71201694926873,,623.7080384854254,,,,444.0077260829003,4.864377143474965
2085,2086,MD-750 - MD-350,7,12,136,,409.3756487399198,,684.9051973982154,,,,476.23386552300434,5.476229952639039
2087,2088,MD-750 - MD-150,7,33,138,,430.4541588735877,,698.7520493711519,,,,489.2455206646945,5.605893543065195
2105,2106,MD-750 - Location 173,7,216,156,,451.9311158417885,,764.005977795735,,,,530.334742703549,6.202282976854764
2107,2108,MD-750 - MD/HD-300,7,3,158,,452.9313891958128,,766.3321390843217,,,,531.7522348544409,6.222563547738426
2109,2110,MD-750 - MD/HD-100,7,32,160,,476.4853259486992,,772.9058459118072,,,,543.7524728933233,6.301113615685254
2132,2133,MD-750 - MD-250,7,11,183,,501.9736205598932,,850.2577620430038,,,,592.5390241026367,6.985541507139695
2134,2135,MD-750 - MD-50,7,31,185,,516.7237197360568,,851.1007112967285,,,,594.7615748770656,6.982654578490939
2151,2152,MD-750 - MD/HD-200,7,2,202,,544.1256981232997,,934.1880315111141,,,,647.1122826141872,7.71296610838835
2164,2165,MD-750 - MD-150,7,10,215,,594.4934111237803,,1019.2597641083884,,,,706.772230358662,8.498909585026723
2183,2184,MD-750 - MD/HD-00,7,26,234,,652.6522081333676,,1077.353765947468,,,,766.1806794857889,8.951645509357675
2184,2185,MD-750 - MD/HD-00,7,21,235,,650.5207780626054,,1080.8235605225825,,,,763.8744076696189,8.962182975915079
2185,2186,MD-750 - MD/HD-00,7,29,236,,643.6577387699328,,1080.8648446561235,,,,759.0887751310481,8.940397082009147
2192,2193,MD-750 - IMD/HD-00,7,30,243,,671.3192469462329,,1095.709570701925,,,,784.7686555563856,9.115362816113954
2193,2194,MD-750 - MD/HD-100,7,9,244,,677.7109971831101,,1106.0019431853734,,,,792.0524612597416,9.273332704897314
2209,2210,MD-750 - MD-50,7,28,260,,682.0204407108005,,1135.0523355668445,,,,799.6347031706083,9.25600886131371
2215,2216,MD-750 - MD-50,7,23,266,,693.901289427329,,1148.566872957644,,,,811.3898219807488,9.355106305758776
2216,2217,MD-750 - MD-50,7,27,267,,700.9903109497848,,1158.866028416108,,,,819.534431844749,9.475168920502858
2228,2229,MD-750 - MD-50,7,8,279,,731.7638494852931,,1191.0902347238484,,,,852.5013111151416,10.014859450658165
2238,2239,MD-750 - MD/HD-100,7,22,289,,743.9987726517949,,1223.3116047174592,,,,868.7270789494489,9.918365670888084
2241,2242,MD-750 - MD/HD-00,7,17,292,,775.6832413526746,,1246.9582243742605,,,,898.5079055884629,10.51050419006864
2256,2257,MD-750 - MD-150,7,24,307,,783.1971538956282,,1307.1247743847036,,,,919.487829003084,10.626636822118469
2259,2260,MD-750 - MD-50,7,18,310,,818.1687954841037,,1322.663834648016,,,,948.1404785173713,10.87984208971968
2268,2269,MD-750 - MD/HD-100,7,19,319,,860.7059571949341,,1405.2236165090765,,,,1008.613064393278,11.271647162062605
2271,2272,MD-750 - MD/HD-200,7,25,322,,842.0308121561143,,1418.4022112211771,,,,994.4492881916344,11.215850899787023
2273,2274,MD-750 - MD-150,7,20,324,,871.4965260611848,,1455.3620045819755,,,,1021.2943017763783,11.84813649090572
2275,2276,MD-50 - MD-50,8,8,1,,0.0,,0.0,,,,0.0,0.0
2280,2281,MD-50 - MD/HD-00,8,17,6,,57.05739193996528,,58.869180148479565,,,,58.810395860651866,0.497343002241443
2285,2286,MD-50 - MD/HD-100,8,9,11,,59.063639632240566,,88.13008105966844,,,,65.86154469309405,0.751658462313026
2291,2292,MD-50 - MD-50,8,27,17,,90.80255760709491,,105.38516334186892,,,,94.54930157611608,0.749014626257462
2295,2296,MD-50 - IMD/HD-00,8,30,21,,85.86046724204489,,112.94420624813938,,,,93.84572654632163,0.996976525989585
2307,2308,MD-50 - MD-50,8,18,33,,93.66813652752883,,123.66132770504674,,,,102.06433393557928,1.00558900467088
2309,2310,MD-50 - MD/HD-00,8,26,35,,94.70695819753811,,124.33778709116577,,,,102.54518458296432,1.074007748429665
2312,2313,MD-50 - MD-50,8,23,38,,98.51026151503645,,125.23972577145676,,,,103.93434428369184,0.863910259646371
2316,2317,MD-50 - MD/HD-00,8,21,42,,91.87548324713416,,128.7549302956463,,,,99.79967651831505,1.055678658807436
2323,2324,MD-50 - MD-50,8,28,49,,108.63383215856724,,130.6124908182864,,,,113.82524702578836,0.927205980600244
2330,2331,MD-50 - MD/HD-00,8,29,56,,99.04655306720544,,136.09900264373212,,,,107.45248208341816,1.074587711270423
2338,2339,MD-50 - MD/HD-100,8,22,64,,124.10977322130267,,171.0265630803526,,,,135.82988804351675,1.092241463257656
2340,2341,MD-50 - MD-150,8,10,66,,147.71058610137948,,183.41910506007335,,,,156.54808429911938,1.566034886110816
2345,2346,MD-50 - MD/HD-100,8,19,71,,136.2052982383588,,206.22110956610987,,,,162.53691981148603,1.643005648130883
2371,2372,MD-50 - MD-150,8,24,97,,167.4521214144901,,259.87040017816844,,,,191.40110747094928,1.721564453298734
2373,2374,MD-50 - MD/HD-200,8,2,99,,192.43443675869872,,262.06476087391326,,,,213.50138261848448,2.34740691526209
2382,2383,MD-50 - MD-150,8,20,108,,179.7973157492366,,286.55673372708554,,,,217.2714722278728,2.477717946379643
2408,2409,MD-50 - MD-50,8,31,134,,238.15413676893607,,344.5960256310907,,,,269.733111537652,3.051498782288669
2409,2410,MD-50 - MD-250,8,11,135,,243.20483600058503,,345.89671660969054,,,,274.7779786023432,3.118586624479756
2417,2418,MD-50 - MD/HD-200,8,25,143,,226.28577967497648,,371.14783701464177,,,,266.3625666594997,2.51516619936818
2430,2431,MD-50 - MD/HD-100,8,32,156,,284.6290234647098,,425.9728172662104,,,,326.93257066161163,3.715259527227794
2431,2432,MD-50 - Location 173,8,216,157,,280.5731366443966,,426.53469773900554,,,,325.590508575771,3.951092592034849
2434,2435,MD-50 - MD/HD-300,8,3,160,,281.89696605499614,,428.8748211437116,,,,327.2277499467763,3.926960633542275
2458,2459,MD-50 - MD-150,8,33,184,,322.223935669407,,496.76792504606897,,,,373.489082247368,4.422616892178827
2460,2461,MD-50 - MD-350,8,12,186,,329.55625592878465,,516.4201292258869,,,,387.45140750236413,4.723201916479932
2475,2476,MD-50 - MD/HD-200,8,34,201,,372.658742326171,,578.200965939463,,,,432.87577321834766,5.211137887209806
2479,2480,MD-50 - MD/HD-400,8,4,205,,376.33964024395755,,601.9484196221587,,,,446.18258333566575,5.485625742963447
2499,2500,MD-50 - MD-250,8,35,225,,417.3751393834928,,661.3315573361316,,,,485.7708780106125,6.001944134985948
2500,2501,MD-50 - MD-450,8,13,226,,412.8320561872944,,663.8765466003401,,,,490.15579389685274,6.080851473460148
2514,2515,MD-50 - MD/HD-00,8,41,240,,462.93288438849834,,730.6372427789098,,,,542.5829908881555,6.745496005793393
2519,2520,MD-50 - MD-50,8,42,245,,476.1466914332466,,754.551203411935,,,,558.2736074179173,6.909647511312252
2522,2523,MD-50 - MD/HD-500,8,5,248,,466.90049594746847,,761.0373327696615,,,,554.263069738084,6.887023398180734
2523,2524,MD-50 - MD/HD-100,8,43,249,,469.72874712548656,,763.1315180881646,,,,557.2366460570913,6.868001267915917
2529,2530,MD-50 - MD/HD-200,8,36,255,,489.36358152955654,,778.0551901737981,,,,567.434363438269,6.772227575709879
2538,2539,MD-50 - MD-350,8,39,264,,518.6290402280179,,839.149341248006,,,,611.9046137599717,7.517245270687404
2539,2540,MD-50 - MD-250,8,37,265,,526.1731862014368,,842.1277984633409,,,,610.5412571312679,6.903504825525745
2540,2541,MD-50 - MD-550,8,14,266,,511.4760477942608,,842.6268376459898,,,,609.7927851690339,7.631253772067855
2544,2545,MD-50 - MD/HD-300,8,38,270,,589.7968552495298,,864.2807415149773,,,,644.2904404913068,6.732493355807479
2552,2553,MD-50 - MD/HD-400,8,40,278,,557.0368254827677,,897.6197280946675,,,,654.6049039803939,7.990265478259117
2557,2558,MD-50 - MD/HD-600,8,6,283,,555.4271471120156,,923.5399170261616,,,,664.9342593535981,8.22580625112879
2573,2574,MD-50 - MD-650,8,15,299,,618.0961577442918,,997.30606037299,,,,723.0945634127331,8.86334469561101
2585,2586,MD-50 - MD/HD-700,8,16,311,,676.514726924015,,1096.0432568723759,,,,790.2813938822396,9.470359716483893
2593,2594,MD-50 - MD-750,8,7,319,,711.2777119732798,,1158.0357538990606,,,,832.1584266160183,10.014859450658165
2600,2601,MD/HD-100 - MD/HD-100,9,9,1,,0.0,,0.0,,,,0.0,0.0
2605,2606,MD/HD-100 - IMD/HD-00,9,30,6,,39.7234257006621,,37.10282860641408,,,,40.630364467238856,0.335882001478563
2611,2612,MD/HD-100 - MD/HD-00,9,26,12,,43.827853404206735,,43.767972065245615,,,,44.96759659358699,0.323070787306312
2617,2618,MD/HD-100 - MD/HD-00,9,21,18,,40.99637845380269,,48.18511526972621,,,,42.22208852893772,0.313684577127897
2620,2621,MD/HD-100 - MD/HD-00,9,29,21,,49.54886289674993,,54.48751160343657,,,,51.06782293727972,0.358150280269902
2635,2636,MD/HD-100 - MD-50,9,27,36,,66.4556506608119,,74.45862504911788,,,,68.27518990250783,0.651425837853735
2637,2638,MD/HD-100 - MD-50,9,23,38,,61.49164369681662,,75.02768038032275,,,,63.96063370507345,0.660586761306188
2640,2641,MD/HD-100 - MD-50,9,28,41,,72.27202110359178,,80.58218220433393,,,,74.5381972343729,0.631106937920839
2641,2642,MD/HD-100 - MD-50,9,8,42,,57.17852731286305,,86.48137877755465,,,,63.6053529127814,0.751658462313026
2647,2648,MD/HD-100 - MD-150,9,10,48,,96.83148130804794,,102.84929003415311,,,,98.97049630974215,0.818435427904545
2658,2659,MD/HD-100 - MD/HD-00,9,17,59,,101.09791918024438,,142.3493684279666,,,,109.61194738610261,1.240191022015813
2659,2660,MD/HD-100 - MD/HD-100,9,22,60,,99.61518599585649,,142.67251132055034,,,,109.87585092646918,1.335254822107558
2678,2679,MD/HD-100 - MD/HD-200,9,2,79,,141.55533196536706,,181.4949458479931,,,,155.92379462910708,1.595867232482473
2691,2692,MD/HD-100 - MD-50,9,18,92,,137.7086637678081,,207.14151598453353,,,,152.86588546102996,1.722590948218301
2699,2700,MD/HD-100 - MD-150,9,24,100,,145.76368384516772,,226.41072194917592,,,,167.15211964826923,2.153194321511671
2721,2722,MD/HD-100 - MD-50,9,31,122,,187.27503197560443,,264.0262106051701,,,,212.1555235482748,2.301897092237102
2722,2723,MD/HD-100 - MD-250,9,11,123,,192.32573120725337,,265.32690158377005,,,,217.20039061296583,2.367776879433644
2731,2732,MD/HD-100 - MD/HD-100,9,19,132,,180.24582547863793,,289.7012978455966,,,,213.3384713369366,2.304920656182424
2749,2750,MD/HD-100 - MD/HD-200,9,25,150,,204.5973421056538,,337.68815878564925,,,,242.11357883681967,2.977011404835596
2751,2752,MD/HD-100 - MD/HD-100,9,32,152,,233.74991867137868,,345.4030022402901,,,,269.3549826722344,2.972222464604176
2752,2753,MD/HD-100 - Location 173,9,216,153,,229.69403185106503,,345.96488271308493,,,,268.0129205863936,3.200569620683351
2756,2757,MD/HD-100 - MD/HD-300,9,3,157,,231.01786126166465,,348.30500611779104,,,,269.6501619573989,3.176353056026572
2764,2765,MD/HD-100 - MD-150,9,20,165,,223.8378429895157,,370.0369220065722,,,,268.0730237533233,3.106068514270224
2783,2784,MD/HD-100 - MD-150,9,33,184,,271.34483087607583,,416.19811002014865,,,,315.9114942579908,3.675422057227448
2784,2785,MD/HD-100 - MD-350,9,12,185,,278.6771511354531,,435.85031419996625,,,,329.87381951298715,3.972539867371971
2800,2801,MD/HD-100 - MD/HD-200,9,34,201,,321.7796375328394,,497.63115091354337,,,,375.2981852289709,4.460669429865529
2803,2804,MD/HD-100 - MD/HD-400,9,4,204,,325.4605354506256,,521.3786045962385,,,,388.6049953462884,4.734432628751356
2824,2825,MD/HD-100 - MD-250,9,35,225,,366.4960345901611,,580.7617423102125,,,,428.19329002123567,5.250404372225896
2825,2826,MD/HD-100 - MD-450,9,13,226,,361.9529513939625,,583.3067315744199,,,,432.5782059074753,5.329286268867617
2839,2840,MD/HD-100 - MD/HD-00,9,41,240,,412.0537795951665,,650.0674277529895,,,,485.0054028987781,5.998754070979558
2844,2845,MD/HD-100 - MD-50,9,42,245,,425.2675866399148,,673.9813883860148,,,,500.6960194285399,6.159199782693048
2847,2848,MD/HD-100 - MD/HD-500,9,5,248,,416.0213911541367,,680.4675177437414,,,,496.6854817487065,6.136625886245351
2848,2849,MD/HD-100 - MD/HD-100,9,43,249,,418.8496423321548,,682.5617030622444,,,,499.6590580677138,6.116740893845223
2854,2855,MD/HD-100 - MD/HD-200,9,36,255,,438.48447673622496,,697.4853751478789,,,,509.85677544889273,6.024720296717151
2863,2864,MD/HD-100 - MD-350,9,39,264,,467.7499354346861,,758.5795262220857,,,,554.327025770594,6.769717223411601
2864,2865,MD/HD-100 - MD-250,9,37,265,,475.2940814081051,,761.5579834374217,,,,552.963669141892,6.166393624047734
2865,2866,MD/HD-100 - MD-550,9,14,266,,460.59694300092895,,762.0570226200695,,,,552.2151971796566,6.880078233846556
2869,2870,MD/HD-100 - MD/HD-300,9,38,270,,546.2382165590298,,802.9545757742163,,,,597.4727621790869,6.014365178037901
2877,2878,MD/HD-100 - MD/HD-400,9,40,278,,506.1577206894357,,817.0499130687474,,,,597.0273159910163,7.243440766925571
2882,2883,MD/HD-100 - MD/HD-600,9,6,283,,504.54804231868366,,842.9701020002415,,,,607.3566713642208,7.477084213032966
2898,2899,MD/HD-100 - MD-650,9,15,299,,567.2170529509605,,916.7362453470697,,,,665.5169754233555,8.11702568844089
2910,2911,MD/HD-100 - MD/HD-700,9,16,311,,625.6356221306837,,1015.4734418464556,,,,732.703805892862,8.7293730711429
2918,2919,MD/HD-100 - MD-750,9,7,319,,660.3986071799485,,1077.4659388731395,,,,774.5808386266408,9.273332704897314
2925,2926,MD-150 - MD-150,10,10,1,,0.0,,0.0,,,,0.0,0.0
2940,2941,MD-150 - MD/HD-00,10,26,16,,58.15879700958684,,58.09400183908121,,,,59.408449127126715,0.508513047592668
2941,2942,MD-150 - MD/HD-00,10,21,17,,56.02736693882508,,61.56379641419504,,,,57.10217731095739,0.551052034020033
2943,2944,MD-150 - MD/HD-00,10,29,19,,52.98528293082197,,61.90878515287771,,,,54.82350207096341,0.586653563459169
2952,2953,MD-150 - IMD/HD-00,10,30,28,,76.82583582245357,,76.449806593535,,,,77.99642519772394,0.616819799017152
2956,2957,MD-150 - MD/HD-100,10,9,32,,83.21758605932868,,86.74217907698609,,,,85.28023090107838,0.818435427904545
2957,2958,MD-150 - MD/HD-200,10,2,33,,57.75995380002241,,95.05275665325853,,,,70.34765587219515,0.789903204459457
2970,2971,MD-150 - MD-50,10,28,46,,91.3479848716896,,116.09627606359706,,,,95.36943011052429,1.151986543281468
2979,2980,MD-150 - MD-50,10,23,55,,103.22883358821748,,129.61081345440067,,,,107.1245489206649,1.237317963162018
2981,2982,MD-150 - MD-50,10,27,57,,122.02196807516486,,139.7898653620019,,,,125.58660942374442,1.301276655645782
3002,3003,MD-150 - MD-50,10,8,78,,137.2704383615116,,171.83047061546245,,,,145.72908075647865,1.566034886110816
3007,3008,MD-150 - MD-50,10,31,83,,103.47965381025976,,177.58402141043575,,,,126.5793847913628,1.516306149437574
3009,3010,MD-150 - MD-250,10,11,85,,108.53035304190885,,178.88471238903563,,,,131.624251856054,1.554331136444693
3024,3025,MD-150 - MD/HD-100,10,22,100,,153.32631681268356,,204.35554521421545,,,,164.46180588936505,1.988396766517333
3033,3034,MD-150 - MD/HD-00,10,17,109,,181.18983022889287,,227.69846026587444,,,,191.7356752297997,2.044382040310747
3054,3055,MD-150 - MD/HD-100,10,32,130,,149.95454050603377,,258.9608130455559,,,,183.77884391532228,2.208186940239865
3055,3056,MD-150 - Location 173,10,216,131,,145.89865368572072,,259.5226935183508,,,,182.43678182948167,2.385906370590519
3058,3059,MD-150 - MD/HD-300,10,3,134,,147.2224830963203,,261.86281692305687,,,,184.07402320048692,2.361910075188709
3073,3074,MD-150 - MD-150,10,24,149,,192.52469805651648,,288.16871488145836,,,,215.2225559429997,2.842978515623004
3075,3076,MD-150 - MD-50,10,18,151,,217.80057481645628,,292.4906078224416,,,,234.98961330472684,2.5389489845536
3091,3092,MD-150 - MD-150,10,33,167,,187.5494527107309,,329.7559208254145,,,,230.33535550107865,2.893132151946122
3095,3096,MD-150 - MD-350,10,12,171,,194.88177297010867,,349.40812500523214,,,,244.29768075607487,3.158074120824316
3108,3109,MD-150 - MD/HD-100,10,19,184,,260.337736527286,,375.0503896835047,,,,295.4621991806335,3.102075920262372
3117,3118,MD-150 - MD/HD-200,10,25,193,,251.35835631700257,,399.4461517179317,,,,290.18401513155004,3.657675861126823
3122,3123,MD-150 - MD/HD-200,10,34,198,,237.98425936749493,,411.1889617188092,,,,289.7220464720584,3.663122450525226
3126,3127,MD-150 - MD/HD-400,10,4,202,,241.6651572852808,,434.93641540150435,,,,303.028856589376,3.921556687499739
3127,3128,MD-150 - MD-150,10,20,203,,280.8240702220722,,436.4059450787303,,,,317.0290287162941,3.881189311748591
3149,3150,MD-150 - MD-250,10,35,225,,282.7006564248165,,494.3195531154783,,,,342.6171512643232,4.444798071628211
3150,3151,MD-150 - MD-450,10,13,226,,278.15757322861765,,496.8645423796861,,,,347.0020671505629,4.523307391001106
3164,3165,MD-150 - MD/HD-00,10,41,240,,328.2584014298216,,563.6252385582559,,,,399.4292641418657,5.180560444985244
3169,3170,MD-150 - MD-50,10,42,245,,341.47220847456987,,587.5391991912812,,,,415.1198806716275,5.344078953806187
3172,3173,MD-150 - MD/HD-500,10,5,248,,332.2260129887918,,594.0253285490073,,,,411.10934299179416,5.337995007547781
3173,3174,MD-150 - MD/HD-100,10,43,249,,335.0542641668099,,596.1195138675104,,,,414.0829193108015,5.31329052210213
3179,3180,MD-150 - MD/HD-200,10,36,255,,354.68909857088033,,611.0431859531445,,,,424.28063669198013,5.23693382943133
3188,3189,MD-150 - MD-350,10,39,264,,383.9545572693412,,672.1373370273517,,,,468.7508870136817,5.981197738836167
3189,3190,MD-150 - MD-250,10,37,265,,391.4987032427605,,675.1157942426875,,,,467.38753038497913,5.405713138371938
3190,3191,MD-150 - MD-550,10,14,266,,376.8015648355841,,675.6148334253355,,,,466.6390584227435,6.076920488008709
3200,3201,MD-150 - MD/HD-400,10,40,276,,422.3623425240909,,730.6077238740132,,,,511.4511772341045,6.45669592615447
3202,3203,MD-150 - MD/HD-300,10,38,278,,483.79070733130686,,731.8473622886929,,,,535.5268158565896,5.294200733615291
3207,3208,MD-150 - MD/HD-600,10,6,283,,420.7526641533388,,756.5279128055074,,,,521.7805326073078,6.684230568150008
3223,3224,MD-150 - MD-650,10,15,299,,483.4216747856158,,830.2940561523357,,,,579.9408366664431,7.331160667507019
3235,3236,MD-150 - MD/HD-700,10,16,311,,541.8402439653389,,929.0312526517216,,,,647.1276671359497,7.956584722751344
3243,3244,MD-150 - MD-750,10,7,319,,576.6032290146037,,991.0237496784055,,,,689.0046998697285,8.498909585026723
3250,3251,MD-250 - MD-250,11,11,1,,0.0,,0.0,,,,0.0,0.0
3261,3262,MD-250 - MD-50,11,31,12,,34.26979593756525,,43.72179322709562,,,,34.476852232667625,0.332615192196149
3276,3277,MD-250 - Location 173,11,216,27,,50.984957767366616,,86.76537558939235,,,,62.95443576064886,0.832987198115893
3278,3279,MD-250 - MD/HD-300,11,3,29,,52.3087871779662,,89.10549899409845,,,,64.59167713165412,0.808660582029041
3279,3280,MD-250 - MD/HD-200,11,2,30,,55.6424936020047,,90.1286485384613,,,,66.58771748901769,0.774568023603357
3294,3295,MD-250 - MD/HD-100,11,32,45,,82.65891547962582,,126.66507342980232,,,,94.2725152394312,0.847097942330854
3316,3317,MD-250 - MD-150,11,33,67,,109.484906672551,,173.55901303836797,,,,123.4936169455064,1.404756227729188
