OID_,Name,OriginID,DestinationID,DestinationRank,Total_Minutes,Total_TravelTime,Total_Miles,Total_Kilometers,Total_TimeAt1KPH,Total_WalkTime,Total_TruckMinutes,Total_TruckTravelTime,Shape_Length
1184,MD-50 - MD/HD-300,28,3,23,,227.279563045261227,,377.308498332824172,,,,270.572160724887453,3.340460790358528
1185,MD-50 - MD-150,28,33,24,,267.606532659672439,,445.201602235181781,,,,316.833493025479299,3.722825425215877
1186,MD-50 - MD-350,28,12,25,,274.938852919049623,,464.853806414999383,,,,330.795818280475714,4.123790506507662
1187,MD-50 - MD/HD-200,28,34,26,,318.041339316436165,,526.634643128576499,,,,376.220183996459355,4.535321646332268
1188,MD-50 - MD/HD-400,28,4,27,,321.722237234222177,,550.382096811271595,,,,389.526994113776937,4.867239863070778
1189,MD-50 - MD-250,28,35,28,,362.757736373757893,,609.765234525245091,,,,429.115288788724172,5.344457934815678
1190,MD-50 - MD-450,28,13,29,,358.214653177559057,,612.310223789453175,,,,433.500204674963811,5.424143353780192
1191,MD-50 - MD/HD-00,28,41,30,,408.315481378763025,,679.070919968022622,,,,485.927401666266633,6.173751422629244
1192,MD-50 - MD-50,28,42,31,,421.529288423511332,,702.984880601048076,,,,501.618018196028459,6.296474765595801
1193,MD-50 - MD/HD-500,28,5,32,,412.283092937733215,,709.471009958774630,,,,497.607480516195096,6.199050364935381
1194,MD-50 - MD/HD-100,28,43,33,,415.111344115751308,,711.565195277277667,,,,500.581056835202389,6.196010401967423
1195,MD-50 - MD/HD-200,28,36,34,,434.746178519821740,,726.488867362911492,,,,510.778774216381237,6.056358746378274
1196,MD-50 - MD-350,28,39,35,,464.011637218282601,,787.583018437118994,,,,555.249024538082608,6.798346040712981
1197,MD-50 - MD-250,28,37,36,,471.555783191701892,,790.561475652454419,,,,553.885667909380459,6.136068776391199
1198,MD-50 - MD-550,28,14,37,,456.858644784525495,,791.060514835102822,,,,553.137195947145187,6.953798148211308
1199,MD-50 - MD/HD-400,28,40,38,,502.419422473032284,,846.053405283780648,,,,597.949314758504897,7.264710542454252
1200,MD-50 - MD/HD-300,28,38,39,,512.293527069777952,,859.240621448233583,,,,600.884625991035477,5.916125908720319
1201,MD-50 - MD/HD-600,28,6,40,,500.809744102280206,,871.973594215274716,,,,608.278670131709418,7.514124428778862
1202,MD-50 - MD-650,28,15,41,,563.478754734557242,,945.739737562103073,,,,666.438974190844078,8.131913665255388
1203,MD-50 - MD/HD-700,28,16,42,,621.897323914280491,,1044.476934061488919,,,,733.625804660350582,8.710289030244359
1204,MD-50 - MD-750,28,7,43,,656.660308963545276,,1106.469431088173678,,,,775.502837394129415,9.256008861313710
1205,MD/HD-00 - MD/HD-00,29,29,1,,0.000000000000000,,0.000000000000000,,,,0.000000000000000,0.000000000000000
1206,MD/HD-00 - MD/HD-00,29,21,2,,12.083921459933007,,13.373249219843297,,,,12.583111763832484,0.093275963786076
1207,MD/HD-00 - MD/HD-00,29,26,3,,15.903562546389182,,20.050208936862497,,,,16.420666865365938,0.159418911309288
1208,MD/HD-00 - MD/HD-100,29,9,4,,39.728721954093572,,52.339430019696721,,,,41.109178400922666,0.358150280269902
1209,MD/HD-00 - MD-50,29,28,5,,40.533216079479452,,54.909144277328437,,,,42.716442191599270,0.580846543919523
1210,MD/HD-00 - IMD/HD-00,29,30,6,,46.443416591679892,,55.460264873771997,,,,47.076321059722524,0.456739277982058
1211,MD/HD-00 - MD-50,29,23,7,,52.414064796007430,,68.423681668132033,,,,54.471561001739929,0.658192328570402
1212,MD/HD-00 - MD-150,29,10,8,,52.901280969641967,,73.684675578711648,,,,56.672416649909174,0.586653563459169
1213,MD/HD-00 - MD-50,29,27,9,,59.503086318463318,,78.722837126593106,,,,62.616170865739896,0.715114369075884
1214,MD/HD-00 - MD-50,29,8,10,,93.944650193193908,,137.412340852762952,,,,101.708241431149474,1.074587711270423
1215,MD/HD-00 - MD/HD-100,29,22,11,,102.511548020473555,,143.168413427946774,,,,111.808817970440060,1.407069806002918
1216,MD/HD-00 - MD/HD-200,29,2,12,,97.684656406961125,,152.351117351411716,,,,113.660242172374112,1.306986447405049
1217,MD/HD-00 - MD/HD-00,29,17,13,,137.864042060575173,,193.280330503174838,,,,147.714835904470590,1.571091719156167
1218,MD/HD-00 - MD/HD-0,29,1,14,,150.546842173284034,,216.658533391825898,,,,162.052949478190072,1.799402277136460
1219,MD/HD-00 - MD-150,29,24,15,,141.709929264306368,,226.981583095189620,,,,162.569568024074442,2.259231287467790
1220,MD/HD-00 - MD-50,29,31,16,,143.404356417198500,,234.882382108588729,,,,169.891971091541791,1.986604933529761
1221,MD/HD-00 - MD-250,29,11,17,,148.455055648847576,,236.183073087188745,,,,174.936838156232938,2.081045936029891
1222,MD/HD-00 - MD-50,29,18,18,,174.474786648138718,,258.072478059742309,,,,190.968773979397724,1.994984298479463
1223,MD/HD-00 - MD/HD-100,29,32,19,,189.879243112972745,,316.259173743708459,,,,227.091430215501362,2.641710452233454
1224,MD/HD-00 - MD/HD-300,29,3,20,,187.147185703258828,,319.161177621209902,,,,227.386609500665941,2.887844142486980
1225,MD/HD-00 - MD/HD-200,29,25,21,,200.543587524792429,,338.259019931663033,,,,237.531027212624792,3.076617481117340
1226,MD/HD-00 - MD/HD-100,29,19,22,,219.734521522323405,,339.822824315285402,,,,247.785309071216432,2.529831587108287
1227,MD/HD-00 - MD-150,29,20,23,,230.009301429862262,,375.218813292461732,,,,264.376040797368603,3.298381564446820
1228,MD/HD-00 - MD-150,29,33,24,,227.474155317669897,,387.054281523566999,,,,273.647941801257730,3.351827020814501
1229,MD/HD-00 - MD-350,29,12,25,,234.806475577047195,,406.706485703385113,,,,287.610267056254145,3.681920866560338
1230,MD/HD-00 - MD/HD-200,29,34,26,,277.908961974433794,,468.487322416961717,,,,333.034632772237501,4.146352353807983
1231,MD/HD-00 - MD/HD-400,29,4,27,,281.589859892219579,,492.234776099657267,,,,346.341442889555367,4.438996437336811
1232,MD/HD-00 - MD-250,29,35,28,,322.625359031755522,,551.617913813630935,,,,385.929737564502318,4.943210605403348
1233,MD/HD-00 - MD-450,29,13,29,,318.082275835556459,,554.162903077839246,,,,390.314653450742242,5.022454785901917
1234,MD/HD-00 - MD/HD-00,29,41,30,,368.183104036760426,,620.923599256408693,,,,442.741850442045120,5.720624141156845
1235,MD/HD-00 - MD-50,29,42,31,,381.396911081508733,,644.837559889434146,,,,458.432466971806889,5.867368433123679
1236,MD/HD-00 - MD/HD-500,29,5,32,,372.150715595730617,,651.323689247160701,,,,454.421929291973470,5.821263075104284
1237,MD/HD-00 - MD/HD-100,29,43,33,,374.978966773748709,,653.417874565663737,,,,457.395505610980763,5.806191189245086
1238,MD/HD-00 - MD/HD-200,29,36,34,,394.613801177819369,,668.341546651297335,,,,467.593222992159383,5.701077580523188
1239,MD/HD-00 - MD-350,29,39,35,,423.879259876280003,,729.435697725505065,,,,512.063473313860982,6.445999330011029
1240,MD/HD-00 - MD-250,29,37,36,,431.423405849699520,,732.414154940840262,,,,510.700116685158264,5.829033999126879
1241,MD/HD-00 - MD-550,29,14,37,,416.726267442522897,,732.913194123488893,,,,509.951644722922822,6.568633313175035
1242,MD/HD-00 - MD/HD-400,29,40,38,,462.287045131029686,,787.906084572166719,,,,554.763763534283839,6.918261693944325
1243,MD/HD-00 - MD/HD-300,29,38,39,,472.161149727775523,,801.093300736619426,,,,557.699074766813396,5.665672648297868
1244,MD/HD-00 - MD/HD-600,29,6,40,,460.677366760277607,,813.826273503660786,,,,565.093118907486996,7.156027816946617
1245,MD/HD-00 - MD-650,29,15,41,,523.346377392554359,,887.592416850489144,,,,623.253422966622566,7.790844177530744
1246,MD/HD-00 - MD/HD-700,29,16,42,,581.764946572277609,,986.329613349875103,,,,690.440253436129069,8.395840577723911
1247,MD/HD-00 - MD-750,29,7,43,,616.527931621542393,,1048.322110376558840,,,,732.317286169907902,8.940397082009147
1248,IMD/HD-00 - IMD/HD-00,30,30,1,,0.000000000000000,,0.000000000000000,,,,0.000000000000000,0.000000000000000
1249,IMD/HD-00 - MD/HD-100,30,9,2,,39.529795173072770,,36.766317466417298,,,,40.310246182506688,0.335882001478563
1250,IMD/HD-00 - MD/HD-00,30,26,3,,43.762473056693494,,40.015419237142069,,,,43.820781850147682,0.308623548740814
1251,IMD/HD-00 - MD/HD-00,30,21,4,,40.007675844484496,,44.379570957799274,,,,40.151602925473298,0.364591574888199
1252,IMD/HD-00 - MD/HD-00,30,29,5,,51.077669239022569,,56.085817906548321,,,,51.745032806276100,0.456739277982058
1253,IMD/HD-00 - MD-150,30,10,6,,83.958405225300751,,90.106699780309853,,,,85.006903582334118,0.616819799017152
1254,IMD/HD-00 - MD-50,30,27,7,,102.771278665663814,,109.096090650235780,,,,105.397166520592336,0.981760662861592
1255,IMD/HD-00 - MD-50,30,23,8,,97.807271701668611,,109.665145981440759,,,,101.082610323157908,0.977214444760882
1256,IMD/HD-00 - MD-50,30,28,9,,89.766201985403001,,110.265745889526073,,,,92.616791706386877,0.932031382056932
1257,IMD/HD-00 - MD-50,30,8,10,,84.925777754447125,,114.305122389881248,,,,92.521085915547118,0.996976525989585
1258,IMD/HD-00 - MD/HD-200,30,2,11,,128.682255882619870,,168.752355594149947,,,,141.960201901699065,1.403746872207421
1259,IMD/HD-00 - MD/HD-00,30,17,12,,128.845169621828376,,170.173112040293205,,,,138.527680388868447,1.451711188080265
1260,IMD/HD-00 - MD/HD-100,30,22,13,,135.930814000708494,,177.309976921668152,,,,146.997827544553672,1.670595059992102
1261,IMD/HD-00 - MD/HD-0,30,1,14,,141.527969734537322,,193.551314928944066,,,,152.865793962587844,1.673887553220846
1262,IMD/HD-00 - MD-50,30,18,15,,165.455914209392006,,234.965259596860136,,,,181.781618463795724,1.997914521638550
1263,IMD/HD-00 - MD-50,30,31,16,,174.401955892857245,,251.283620351326960,,,,198.191930820866759,2.132950848553603
1264,IMD/HD-00 - MD-250,30,11,17,,179.452655124506208,,252.584311329926976,,,,203.236797885557849,2.158040153758514
1265,IMD/HD-00 - MD-150,30,24,18,,182.079311850019678,,261.048187550293903,,,,204.274096266353581,2.487987057965416
1266,IMD/HD-00 - MD/HD-100,30,19,19,,207.993075920221742,,317.525041457923123,,,,242.254204339702142,2.606849062840207
1267,IMD/HD-00 - MD/HD-100,30,32,20,,220.876842588631462,,332.660411986446888,,,,255.391389944826358,2.824455629282414
1268,IMD/HD-00 - MD/HD-300,30,3,21,,218.144785178917459,,335.562415863948047,,,,255.686569229990852,2.961512174970475
1269,IMD/HD-00 - MD/HD-200,30,25,22,,240.912970110505768,,372.325624386767117,,,,279.235555454904102,3.311696172625269
1270,IMD/HD-00 - MD-150,30,20,23,,251.585093431099551,,397.860665618898679,,,,296.988756756089117,3.419861854728429
1271,IMD/HD-00 - MD-150,30,33,24,,258.471754793328614,,403.455519766305429,,,,301.947901530582669,3.509482334991453
1272,IMD/HD-00 - MD-350,30,12,25,,265.804075052705855,,423.107723946123258,,,,315.910226785579141,3.756174841579951
1273,IMD/HD-00 - MD/HD-200,30,34,26,,308.906561450092283,,484.888560659700147,,,,361.334592501562724,4.275476781279391
1274,IMD/HD-00 - MD/HD-400,30,4,27,,312.587459367878409,,508.636014342395413,,,,374.641402618880363,4.521485883816878
1275,IMD/HD-00 - MD-250,30,35,28,,353.622958507414012,,568.019152056369308,,,,414.229697293827542,5.052112623343431
1276,IMD/HD-00 - MD-450,30,13,29,,349.079875311215289,,570.564141320577278,,,,418.614613180067238,5.130286907385422
1277,IMD/HD-00 - MD/HD-00,30,41,30,,399.180703512419257,,637.324837499146724,,,,471.041810171370116,5.763058118595969
1278,IMD/HD-00 - MD-50,30,42,31,,412.394510557167564,,661.238798132172178,,,,486.732426701131885,5.938750325649431
1279,IMD/HD-00 - MD/HD-500,30,5,32,,403.148315071389447,,667.724927489898732,,,,482.721889021298466,5.949107655890245
1280,IMD/HD-00 - MD/HD-100,30,43,33,,405.976566249407540,,669.819112808401769,,,,485.695465340305759,5.921704107123053
1281,IMD/HD-00 - MD/HD-200,30,36,34,,425.611400653477858,,684.742784894035708,,,,495.893182721484607,5.851741904897455
1282,IMD/HD-00 - MD-350,30,39,35,,454.876859351938833,,745.836935968243097,,,,540.363433043185978,6.595682597799758
1283,IMD/HD-00 - MD-250,30,37,36,,462.421005325358010,,748.815393183578635,,,,539.000076414483487,6.022365995669685
1284,IMD/HD-00 - MD-550,30,14,37,,447.723866918181727,,749.314432366226924,,,,538.251604452248330,6.685248894458064
1285,IMD/HD-00 - MD/HD-400,30,40,38,,493.284644606688516,,804.307322814904751,,,,583.063723263608267,7.071519376438244
1286,IMD/HD-00 - MD/HD-300,30,38,39,,503.158749203434013,,817.494538979357799,,,,585.999034496138506,5.904792169315767
1287,IMD/HD-00 - MD/HD-600,30,6,40,,491.674966235936438,,830.227511746398818,,,,593.393078636812561,7.297323399784898
1288,IMD/HD-00 - MD-650,30,15,41,,554.343976868213531,,903.993655093227176,,,,651.553382695947448,7.946062647377085
1289,IMD/HD-00 - MD/HD-700,30,16,42,,612.762546047936780,,1002.730851592613135,,,,718.740213165453952,8.573175620187623
1290,IMD/HD-00 - MD-750,30,7,43,,647.525531097201565,,1064.723348619297212,,,,760.617245899232785,9.115362816113954
1291,MD-50 - MD-50,31,31,1,,0.000000000000000,,0.000000000000000,,,,0.000000000000000,0.000000000000000
1292,MD-50 - MD-250,31,11,2,,34.749750912998280,,43.721793227095603,,,,34.943026776727997,0.332615192196149
1293,MD-50 - MD/HD-100,31,32,3,,47.869224816210547,,81.576537780780043,,,,58.372881296705401,0.705739778486529
1294,MD-50 - MD/HD-200,31,2,4,,52.175871167008111,,89.547106531966264,,,,62.949924551688071,0.735065485241340
1295,MD-50 - MD/HD-300,31,3,5,,69.951371760259988,,113.445173458098552,,,,79.966896512481185,0.957117659499002
1296,MD-50 - MD-150,31,33,6,,85.464137020907714,,152.371645560638285,,,,104.929392882461784,1.377171185162733
1297,MD-50 - MD-150,31,10,7,,102.543584167488589,,174.618839129240484,,,,122.609872296162635,1.516306149437574
1298,MD-50 - MD-350,31,12,8,,117.610661634048455,,200.990481540273834,,,,140.190554068069105,1.724383342426298
1299,MD-50 - MD/HD-00,31,26,9,,160.702381177075523,,232.712840968321785,,,,182.018321423289649,1.978831569219112
1300,MD-50 - MD/HD-200,31,34,10,,135.898943677671411,,233.804686454032947,,,,164.316083853441341,2.160185638519768
1301,MD-50 - MD/HD-00,31,21,11,,158.570951106313856,,236.182635543435111,,,,179.712049607120150,1.996229181701322
1302,MD-50 - MD/HD-00,31,29,12,,151.707911813641402,,236.223919676975385,,,,174.926417068549028,1.986604933529761
1303,MD-50 - IMD/HD-00,31,30,13,,179.369419989942287,,251.068645722775415,,,,200.606297493887070,2.132950848553603
1304,MD-50 - MD/HD-100,31,9,14,,185.761170226817313,,261.361018206226618,,,,207.890103197241160,2.301897092237102
1305,MD-50 - MD/HD-400,31,4,15,,164.394045949220612,,286.518771936545988,,,,198.921729901370128,2.466202256907552
1306,MD-50 - MD-50,31,28,16,,190.070613754508940,,290.411410587694775,,,,215.472345108109948,2.401510741035219
1307,MD-50 - MD-50,31,23,17,,201.951462471036933,,303.925947978498073,,,,227.227463918250663,2.502619003585798
1308,MD-50 - MD-50,31,27,18,,209.040483993492586,,314.225103436959444,,,,235.372073782250595,2.607774867132757
1309,MD-50 - MD-250,31,35,19,,180.615340734993225,,316.935277850702050,,,,217.211188645706414,2.957475806200877
1310,MD-50 - MD-450,31,13,20,,189.482846645407989,,327.297860386878710,,,,226.528372146992467,3.036846580605371
1311,MD-50 - MD-50,31,8,21,,239.814022529000141,,346.449309744703100,,,,268.338953052641443,3.051498782288669
1312,MD-50 - MD/HD-100,31,22,22,,252.048945695503079,,378.670679738312856,,,,284.564720886950795,3.190247226283835
1313,MD-50 - MD/HD-00,31,17,23,,283.733414396381477,,402.317299395115128,,,,314.345547525962559,3.542036192494172
1314,MD-50 - MD/HD-00,31,41,24,,250.987290093761004,,415.207595093298437,,,,295.322137453859455,3.775452363007813
1315,MD-50 - MD/HD-500,31,5,25,,247.613272503442204,,421.894292122957154,,,,292.926365591738943,3.835775385869698
1316,MD-50 - MD/HD-100,31,43,26,,249.102368860688841,,423.872528724266715,,,,294.691427888316753,3.819588425395187
1317,MD-50 - MD/HD-0,31,1,27,,296.416214509090366,,425.695502283766132,,,,328.683661099682013,3.770045068803076
1318,MD-50 - MD-50,31,42,28,,259.337714547571636,,432.211495557831654,,,,301.228744688036670,3.895864439572560
1319,MD-50 - MD/HD-200,31,36,29,,252.603782881056844,,433.658910688368053,,,,298.874674073363451,3.724109900484380
1320,MD-50 - MD-150,31,24,30,,291.247326939336119,,462.483849405555588,,,,335.325470940585092,4.019010804914888
1321,MD-50 - MD-50,31,18,31,,320.434799897445259,,473.203153180699758,,,,359.478755331149159,3.975486786231402
1322,MD-50 - MD-250,31,37,32,,289.413387552937365,,497.731518977911321,,,,341.981567766362673,3.892344982635447
1323,MD-50 - MD-350,31,39,33,,297.483525394491039,,500.145649460584593,,,,348.632820799243007,4.468938572281290
1324,MD-50 - MD-550,31,14,34,,290.330532960734217,,503.623145858567341,,,,346.520992208304790,4.582074639151715
1325,MD-50 - MD/HD-100,31,19,35,,362.971961608275421,,555.762935041762717,,,,419.951341207056089,4.466453750501800
1326,MD-50 - MD/HD-400,31,40,36,,335.891310649240779,,558.616036307245736,,,,391.333111019665751,4.943491707750486
1327,MD-50 - MD/HD-300,31,38,37,,330.151131431013539,,566.410664773690655,,,,388.980525848017919,3.811515975794896
1328,MD-50 - MD/HD-200,31,25,38,,350.080985199822180,,573.761286242028973,,,,410.286930129135499,4.773268684293233
1329,MD-50 - MD/HD-600,31,6,39,,334.281632278488928,,584.536225238739235,,,,401.662466392869078,5.175281626804710
1330,MD-50 - MD-150,31,20,40,,379.546699104891445,,610.721079602827785,,,,437.131943713879252,5.175055920233736
1331,MD-50 - MD-650,31,15,41,,396.950642910765566,,658.302368585567592,,,,459.822770452004363,5.817626394790381
1332,MD-50 - MD/HD-700,31,16,42,,455.369212090489157,,757.039565084953779,,,,527.009600921510810,6.440278573638405
1333,MD-50 - MD-750,31,7,43,,490.132197139754908,,819.032062111638197,,,,568.886633655289643,6.982654578490939
1334,MD/HD-100 - MD/HD-100,32,32,1,,0.000000000000000,,0.000000000000000,,,,0.000000000000000,0.000000000000000
1335,MD/HD-100 - MD-150,32,33,2,,47.386060390683326,,74.201445387525297,,,,55.637805889967368,0.722345384574588
1336,MD/HD-100 - MD/HD-300,32,3,3,,50.365039520745910,,78.713174386525225,,,,55.598512261192127,0.729534171013355
1337,MD/HD-100 - MD-50,32,31,4,,51.331511911659099,,83.180808817533489,,,,61.547535509464481,0.705739778486529
1338,MD/HD-100 - MD-250,32,11,5,,84.800651632885490,,127.315147715377350,,,,96.343197491889001,0.847097942330854
1339,MD/HD-100 - MD-350,32,12,6,,88.314959975698699,,146.633770154463491,,,,102.905488145643119,1.264926786914663
1340,MD/HD-100 - MD/HD-200,32,34,7,,97.820867047447095,,155.634486280919930,,,,115.024496860946911,1.540218661660830
1341,MD/HD-100 - MD/HD-200,32,2,8,,99.274911990429715,,171.768334074141052,,,,120.960178503427656,1.437784958848606
1342,MD/HD-100 - MD/HD-400,32,4,9,,138.039978445958923,,222.781913228084846,,,,162.246432341197249,1.925925475859061
1343,MD/HD-100 - MD-250,32,35,10,,142.537264104769008,,238.765077677589403,,,,167.919601653212027,2.354473481380881
